iter	RMSE
812	87.29011243
813	87.16305967
814	86.97288279
815	86.87748392
816	86.67991713
817	86.60823189
818	86.46571221
819	86.38222865
820	86.24990682
821	86.18352316
822	86.15935048
823	86.05208152
824	85.97852061
825	85.71798209
826	85.52468539
827	85.42535206
828	85.26193098
829	85.18180244
830	85.10191839
831	84.90619909
832	84.84077538
833	84.71112491
834	84.61421761
835	84.55705515
836	84.4959237
837	84.41143928
838	84.19430181
839	84.12445733
840	83.99958531
841	83.89326437
842	83.78896198
843	83.72330684
844	83.6973364
845	83.54630214
846	83.49491789
847	83.38682611
848	83.36161777
849	83.26977094
850	83.17248009
851	83.15682134
852	83.037895
853	82.96262578
854	82.9427937
855	82.89590611
856	82.71854607
857	82.58899385
858	82.43654575
859	82.34118495
860	82.11319343
861	82.04884417
862	81.94546594
863	81.73059708
864	81.6117735
865	81.42315828
866	81.2841727
867	81.203481
868	81.14329296
869	80.99794056
870	80.88258119
871	80.78199826
872	80.73605142
873	80.71552889
874	80.70050191
875	80.58547765
876	80.52019597
877	80.45193474
878	80.43718491
879	80.34488323
880	80.25707207
881	80.10617165
882	80.04072164
883	79.91550096
884	79.89775777
885	79.75951352
886	79.74509626
887	79.61802988
888	79.59991798
889	79.51825245
890	79.45384436
891	79.32961844
892	79.2737362
893	79.20555505
894	79.11370791
895	79.02918109
896	78.95929479
897	78.81462523
898	78.72370342
899	78.61370502
900	78.50525328
901	78.43157796
902	78.4180565
903	78.34092452
904	78.27356896
905	78.2182326
906	78.10349543
907	78.04308854
908	77.95699823
909	77.89878075
910	77.80815341
911	77.76155977
912	77.67974092
913	77.54337569
914	77.49711328
915	77.39271078
916	77.27040452
917	77.17993353
918	77.06353666
919	76.95813587
920	76.84523177
921	76.73705072
922	76.68490914
923	76.56073264
924	76.46858528
925	76.36044327
926	76.30720369
927	76.26200061
928	76.1504634
929	76.05890162
930	75.98373765
931	75.95366164
932	75.90622283
933	75.79763801
934	75.75742423
935	75.71189147
936	75.55128943
937	75.50522108
938	75.46236064
939	75.38934551
940	75.33406995
941	75.22915645
942	75.18544108
943	75.08759769
944	75.00741517
945	74.9632153
946	74.91243599
947	74.85661979
948	74.80864118
949	74.77364273
950	74.72346959
951	74.68060545
952	74.6312394
953	74.57082637
954	74.41968632
955	74.30568477
956	74.21887646
957	74.1321507
958	74.08974345
959	73.99171322
960	73.88673002
961	73.78895938
962	73.76037828
963	73.66805203
964	73.55338816
965	73.51482271
966	73.4324488
967	73.32385775
968	73.21025187
969	73.13688517
970	73.06830598
971	72.99459186
972	72.9549081
973	72.85103405
974	72.73004664
975	72.6312955
976	72.58412069
977	72.47784707
978	72.43739694
979	72.36793237
980	72.27924681
981	72.24237665
982	72.2246653
983	72.09378853
984	72.04096842
985	72.00649564
986	71.96150546
987	71.93917433
988	71.83477198
989	71.81776032
990	71.7806051
991	71.75988068
992	71.73727066
993	71.66790425
994	71.55298952
995	71.47776398
996	71.37223154
997	71.27053023
998	71.17958063
999	71.0694078
